1	2
I think you'd like it.	Ich denke, du würdest es mögen.
I think you're a liar.	Ich glaube, du bist ein Lügner.
I think you're a liar.	Ich glaube, du bist eine Lügnerin.
I think you're boring.	Ich finde dich langweilig.
I think you're pretty.	Ich finde dich hübsch.
I think you're stupid.	Ich denke, dass du dumm bist.
I thought I heard you.	Ich dachte, ich hätte dich gehört.
I thought I heard you.	Ich dachte, ich hätte Sie gehört.
I thought I heard you.	Ich dachte, ich hätte euch gehört.
I thought I was alone.	Ich dachte, ich wär’ allein.
I thought I was dying.	Ich glaubte, ich müsste sterben.
I thought I'd be fine.	Ich dachte, ich würde okay sein.
I thought he had died.	Ich dachte, er wäre gestorben.
I thought he was sick.	Ich dachte, er sei krank.
I thought he was sick.	Ich dachte, er wäre krank.
I thought it was true.	Ich dachte, es wäre wahr.
I thought so at first.	Anfangs dachte ich das.
I thought you knew me.	Ich dachte, du kenntest mich.
I threw away my shoes.	Ich habe meine Schuhe weggeworfen.
I told Tom I was fine.	Ich habe Tom gesagt, dass es mir gutgehe.
I told Tom everything.	Ich habe Tom alles erzählt.
I told Tom to do that.	Ich sagte Tom, er solle das tun.
I told Tom to do that.	Ich sagte Tom, dass er das tun soll.
I told Tom to do that.	Ich sagte Tom, dass er das machen soll.
I told Tom to go home.	Ich sagte Tom, dass er nach Hause gehen solle.
I told her what to do.	Ich sagte ihr, was zu tun ist.
I told him everything.	Ich habe ihm alles gesagt.
I told him what to do.	Ich sagte ihm, was er zu tun hatte.
I took it for granted.	Ich habe das als Selbstverständlichkeit angesehen.
I tossed Tom the ball.	Ich warf Tom den Ball zu.
I tried to be careful.	Ich habe versucht, vorsichtig zu sein.
I tried to stay awake.	Ich versuchte, wach zu bleiben.
I turned the doorknob.	Ich drehte am Türgriff.
I turned the doorknob.	Ich habe am Türgriff gedreht.
I understand that now.	Nun verstehe ich das.
I urgently need a job.	Ich brauche dringend Arbeit.
I used my imagination.	Ich habe meine Phantasie benutzt.
I used my imagination.	Ich habe meine Vorstellungskraft benutzt.
I used my imagination.	Ich habe meine Phantasie bemüht.
I used my imagination.	Ich habe mich meiner Phantasie bedient.
I used to be a dancer.	Früher war ich mal Tänzerin.
I used to be a dancer.	Früher war ich mal Tänzer.
I used to be like Tom.	Ich war früher wie Tom.
I used to be like you.	Ich war einmal so wie du.
I used to be like you.	Ich war einmal genauso wie Sie.
I used to be very fat.	Ich war früher sehr dick.
I used to hate Boston.	Früher habe ich Boston gehasst.
I usually get up late.	Ich stehe gewöhnlich spät auf.
I usually wear a suit.	Ich trage gewöhnlich einen Anzug.
I walked about 1 mile.	Ich lief ungefähr eine Meile.
I want Tom to be safe.	Ich will, dass Tom sicher ist.
I want Tom to do that.	Ich will, dass Tom das macht.
I want Tom to go home.	Ich möchte, dass Tom nach Hause geht.
I want Tom to succeed.	Ich möchte, dass Tom Erfolg hat.
I want a book to read.	Ich möchte ein Buch lesen.
I want a large family.	Ich will eine große Familie.
I want an explanation.	Ich will eine Erklärung.
I want an explanation.	Ich möchte eine Erklärung.
I want more than that.	Ich will mehr.
I want my family back.	Ich will meine Familie zurück.
I want my money today.	Heute will ich mein Geld.
I want my money today.	Ich will mein Geld heute.
I want something else.	Ich möchte etwas anderes.
I want something more.	Ich will noch etwas haben.
I want that to happen.	Ich will, dass das passiert.
I want to be a lawyer.	Ich will Rechtsanwalt werden.
I want to be a lawyer.	Ich will Rechtsanwältin werden.
I want to be an actor.	Ich will Schauspieler werden.
I want to be like Tom.	Ich möchte wie Tom sein.
I want to be with Tom.	Ich möchte mit Tom zusammensein.
I want to be with you.	Ich möchte mit dir zusammensein.
I want to believe you.	Ich möchte dir gerne glauben.
I want to believe you.	Ich möchte Ihnen gerne glauben.
I want to believe you.	Ich möchte euch gerne glauben.
I want to buy a house.	Ich will ein Haus kaufen.
I want to change that.	Ich möchte das ändern.
I want to do it again.	Ich möchte es noch einmal machen.
I want to do it right.	Ich will es richtig machen.
I want to dye my hair.	Ich möchte meine Haare färben.
I want to dye my hair.	Ich möchte mir die Haare färben.
I want to eat a mango.	Ich möchte eine Mango essen.
I want to go downtown.	Ich möchte in die Innenstadt gehen.
I want to go with Tom.	Ich möchte mit Tom gehen.
I want to go with you.	Ich möchte dich begleiten.
I want to leave early.	Ich möchte früh gehen.
I want to lose weight.	Ich will abnehmen.
I want to lose weight.	Ich möchte abnehmen.
I want to participate.	Ich möchte mitmachen.
I want to participate.	Ich möchte teilnehmen.
I want to say goodbye.	Ich möchte mich verabschieden.
I want to see Tom now.	Ich will jetzt Tom sehen.
I want to sing a song.	Ich möchte ein Lied singen.
I want to stay longer.	Ich will länger bleiben.
I want to talk to Tom.	Ich will mit Tom reden.
I want to talk to her.	Ich will mit ihr sprechen.
I want to talk to him.	Ich will mit ihm sprechen.
I want to talk to you.	Ich möchte dich sprechen.
I want to try this on.	Das will ich mal anprobieren.
I want to visit Korea.	Ich möchte Korea bereisen.
I want to wash myself.	Ich möchte mich selber waschen.
I want you to be here.	Ich möchte dich hier haben.
I want you to do that.	Ich möchte, dass du das tust.
I want you to do this.	Ich möchte, dass du das tust.
I want you to go away.	Ich möchte, dass du weggehst.
I want you to go home.	Ich möchte, dass du nach Hause gehst.
I want you to have it.	Ich möchte, dass du es hast.
I want you to love me.	Ich will, dass du mich liebst.
I want you to read it.	Ich möchte, dass du es liest.
I want you to see her.	Ich möchte, dass du sie siehst.
I want you to take it.	Ich möchte, dass du es nimmst.
I want you to want me.	Ich möchte, dass du mich willst.
I wanted to be famous.	Ich wollte berühmt sein.
I wanted to eat pizza.	Ich wollte Pizza essen.
I wanted to get drunk.	Ich wollte mich betrinken.
I wanted to go abroad.	Ich wollte ins Ausland gehen.
I wanted to marry him.	Ich wollte ihn heiraten.
I wanted to play golf.	Ich wollte Golf spielen.
I wanted to stay home.	Ich wollte zu Hause bleiben.
I was Tom's secretary.	Ich war Toms Sekretärin.
I was a healthy child.	Ich war ein gesundes Kind.
I was a little afraid.	Ich hatte ein bisschen Angst.
I was a nervous wreck.	Ich war mit den Nerven am Ende.
I was aching all over.	Mir tat alles weh.
I was alone, studying.	Ich war allein und habe studiert.
I was angry at myself.	Ich ärgerte mich über mich selbst.
I was at my wit's end.	Ich war mit meinem Latein am Ende.
I was away for a year.	Ich war für ein Jahr weg.
I was born in America.	Ich wurde in Amerika geboren.
I was born in October.	Ich bin im Oktober geboren.
I was born in October.	Ich wurde im Oktober geboren.
I was carrying a book.	Ich trug ein Buch.
I was certainly lucky.	Ich hatte zweifellos Glück.
I was counting on you.	Ich habe auf dich gezählt.
I was counting on you.	Ich habe auf euch gezählt.
I was counting on you.	Ich habe auf Sie gezählt.
I was falsely accused.	Ich wurde zu Unrecht angeklagt.
I was filled with joy.	Ich war voller Freude.
I was happy yesterday.	Gestern war ich glücklich.
I was hardly prepared.	Ich war nicht wirklich vorbereitet.
I was in the bathroom.	Ich war im Badezimmer.
I was in the hospital.	Ich war im Krankenhaus.
I was just devastated.	Ich war einfach nur erschüttert.
I was looking for Tom.	Ich habe Tom gesucht.
I was looking for Tom.	Ich suchte nach Tom.
I was looking for you.	Ich habe nach dir gesucht.
I was not a bit tired.	Ich war kein bisschen müde.
I was out celebrating.	Ich war feiern.
I was proud of myself.	Ich war auf mich selbst stolz.
I was quite surprised.	Ich war ziemlich überrascht.
I was right about Tom.	Ich hatte recht in Bezug auf Tom.
I was so disappointed.	Ich war so enttäuscht!
I was so unhappy then.	Ich war damals so unglücklich.
I was there yesterday.	Ich war gestern dort.
I was totally shocked.	Ich war völlig geschockt.
I was truly perplexed.	Ich war einfach baff.
I was waiting for you.	Ich habe auf dich gewartet.
I was waiting for you.	Ich habe auf Sie gewartet.
I was waiting for you.	Ich habe auf euch gewartet.
I was wrong about you.	Ich habe mich in dir getäuscht.
I was wrong about you.	Ich habe mich in Ihnen getäuscht.
I was wrong about you.	Ich habe mich in euch getäuscht.
I wasn't always happy.	Ich war nicht immer glücklich.
I wasn't at home then.	Ich war da nicht zu Hause.
I wasn't disappointed.	Ich war nicht enttäuscht.
I wasn't driving fast.	Ich bin nicht schnell gefahren.
I wasn't overly tired.	Ich war nicht allzu müde.
I wasn't very nervous.	Ich war nicht sehr nervös.
I wasn't very thirsty.	Ich war nicht sehr durstig.
I wasn't very thirsty.	Ich hatte keinen großen Durst.
I wear contact lenses.	Ich trage Kontaktlinsen.
I went home and cried.	Ich ging nach Hause und weinte.
I went into the house.	Ich bin ins Haus gegangen.
I went to school here.	Hier bin ich zur Schule gegangen.
I went to the station.	Ich bin zum Bahnhof gegangen.
I went to the station.	Ich ging zum Bahnhof.
I will get it for you.	Ich werde es für dich bekommen.
I will get it for you.	Ich werde es für Sie bekommen.
I will give it to you.	Ich werde es dir geben.
I will give it to you.	Ich werde es Ihnen geben.
I will give it to you.	Ich werde es euch geben.
I will make her happy.	Ich werde sie glücklich machen.
I will make you happy.	Ich mache dich glücklich.
I will need your help.	Ich werde Ihre Hilfe benötigen.
I will return at 6:30.	Ich komme um 6.30 Uhr zurück.
I will write about it.	Ich werde darüber schreiben.
I wish I had a sister.	Ich wünschte, ich hätte eine Schwester.
I wish I had seen her.	Ich wünschte, ich hätte sie gesehen.
I wish I had seen her.	Ich wünschte, ich hätte sie besucht.
I wish I had seen her.	Ich wünschte, ich hätte mich mit ihr getroffen.
I wish I had seen her.	Schön wär’s, wenn ich sie gesehen hätte.
I wish I had your job.	Ich wünschte, ich hätte deine Arbeitsstelle.
I wish I hadn't cried.	Ich wünschte, ich hätte nicht geweint.
I wish I was like him.	Schön wär’s, wenn ich wie er wäre.
I wish I was with you.	Ich wünschte, ich wäre bei dir.
I wish I was with you.	Ich wünschte, ich wäre mit dir zusammen.
I wish I were younger.	Ich wäre gerne jünger.
I wish I were younger.	Schön wär’s, wenn ich jünger wäre.
I wish I'd been there.	Ich wünschte, ich wäre dort gewesen.
I wish I'd eaten more.	Ich wünschte, ich hätte mehr gegessen.
I wish Tom would stay.	Schön wär’s, wenn Tom bleiben könnte.
I wish that were true.	Ich wünschte, es wäre wahr.
I wish that were true.	Schön wär’s, wenn es wahr wäre.
I wish we'd done that.	Ich wollte, wir hätten das getan!
I wish you could stay.	Schön wär’s, wenn du bleiben könntest.
I wish you were wrong.	Ich wünschte, du irrtest dich.
I wish you'd trust me.	Ich wünschte, du würdest mir vertrauen.
I won fair and square.	Ich habe klar und deutlich gewonnen.
I won't do that again.	Ich werde das nicht mehr tun.
I won't do that again.	Ich werde das nicht mehr machen.
I won't do this again.	Ich werde das nicht mehr tun.
I won't get into that.	Darauf lasse ich mich nicht ein.
I won't go back there.	Ich werde nicht dorthin zurückgehen.
I won't go back there.	Ich werde nicht dorthin zurückkehren.
I won't let you do it.	Ich werde es nicht zulassen, dass du das tust.
I won't pay this bill.	Ich bezahle diese Rechnung nicht.
I won't take the bait.	Ich lasse mich nicht ködern.
I won't tolerate that.	Ich werde das nicht tolerieren.
I won't tolerate this.	Ich werde das nicht tolerieren.
I won't wash your car.	Ich werde deinen Wagen nicht waschen.
I won't work with him.	Mit dem werde ich nicht zusammen arbeiten.
I wonder who they are.	Ich frage mich, wer sie sind.
I wonder why Tom left.	Ich wüsste gerne, warum Tom fortging.
I work at the embassy.	Ich arbeite in der Botschaft.
I work even on Sunday.	Ich arbeite sogar sonntags.
I work for McDonald's.	Ich arbeite bei McDonald's.
I work for a hospital.	Ich arbeite in einem Krankenhaus.
I work in the morning.	Ich arbeite am Vormittag.
I would rather go out.	Ich möchte lieber ausgehen.
I would rather not go.	Ich möchte lieber nicht dorthin gehen.
I would've liked that.	Das hätte mir gefallen.
I wouldn't be so sure.	Ich wäre mir nicht so sicher.
I wouldn't blame them.	Ich würde nicht ihnen die Schuld geben.
I wouldn't blame them.	Ich würde ihnen nicht die Schuld geben.
I wrote Mary a letter.	Ich habe Maria einen Brief geschrieben.
I'd advise against it.	Ich riete davon ab.
I'd bet my life on it.	Darauf würde ich mein Leben verwetten.
I'd do it differently.	Ich würde es anders machen.
I'd do the same thing.	Ich täte das Gleiche.
I'd double-check that.	Ich würde das nachkontrollieren.
I'd just like to talk.	Ich möchte nur reden.
I'd like a cup of tea.	Ich hätte gern eine Tasse Tee.
I'd like a cup of tea.	Ich hätte gerne eine Tasse Tee.
I'd like not to do it.	Ich würde es nicht tun wollen.
I'd like some aspirin.	Ich hätte gern Aspirin.
I'd like some privacy.	Ich möchte gerne allein gelassen werden.
I'd like to apologize.	Ich möchte mich gerne entschuldigen.
I'd like to buy a dog.	Ich möchte einen Hund kaufen.
I'd like to buy a map.	Ich würde gerne eine Karte kaufen.
I'd like to check out.	Ich würde das gerne überprüfen.
I'd like to go skiing.	Ich möchte Ski fahren.
I'd like to know, too.	Ich möchte es auch gerne wissen.
I'd like to pay later.	Ich möchte später bezahlen.
I'd like to play golf.	Ich würde gerne Golf spielen.
I'd like to stay here.	Ich würde gerne hierbleiben.
I'd like to thank you.	Ich möchte dir danken.
I'd like to try it on.	Das will ich mal anprobieren.
I'd like to wait here.	Ich möchte hier warten.
I'd like you to drive.	Ich möchte, dass du fährst.
I'd love to know that.	Ich würde das gerne wissen.
I'd prefer a sandwich.	Ich hätte lieber ein Sandwich.
I'd prefer a sandwich.	Ich hätte lieber ein belegtes Brötchen.
I'll ask Tom tomorrow.	Ich werde morgen Tom fragen.
I'll be busy tomorrow.	Ich bin morgen beschäftigt.
I'll be busy tomorrow.	Ich habe morgen zu tun.
I'll be busy tomorrow.	Morgen bin ich beschäftigt.
I'll be on my way now.	Ich mache mich jetzt auf den Weg.
I'll be there all day.	Ich werde den ganzen Tag dort sein.
I'll be there at 2:30.	Ich werde um 2:30 dort sein.
I'll be there by 2:30.	Ich werde um 2:30 Uhr dort sein.
I'll be there for you.	Ich werde für dich da sein.
I'll call again later.	Ich rufe später wieder an.
I'll call him tonight.	Ich rufe ihn heute Abend an.
I'll call you tonight.	Ich rufe dich heute Abend an.
I'll come and get you.	Ich werde kommen und dich holen.
I'll cross my fingers.	Ich drücke die Daumen.
I'll do as you advise.	Ich will tun, was du mir rätst.
I'll do as you advise.	Ich will tun, was Sie mir raten.
I'll do as you advise.	Ich will tun, was ihr mir ratet.
I'll do it my own way.	Ich mache es, wie ich es für gut finde.
I'll do that for sure.	Das mache ich auf jeden Fall.
I'll do what Tom says.	Ich werde tun, was Tom sagt.
I'll do what you want.	Ich werde tun, was du willst.
I'll find another job.	Ich werde eine andere Anstellung finden.
